file	function	registry_key	rule_family	rule_name	input_variant	reference_frame	required_planets	house_conditions	sign_conditions	aspect_conditions	condition_operator	helper_touchpoints	implicit_state_dependency	exception_path	return_shape	implementation_status	resource_binding	evidence_lines	anchor_id
src/jhora/horoscope/chart/yoga.py	sarpasaapa_yoga_from_planet_positions	sarpasaapa_yoga	general_yoga	sarpasaapa_yoga_from_planet_positions	planet_positions	mixed		212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | 213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by | 215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | 215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | 213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by | 215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10018-10029	YD900
src/jhora/horoscope/chart/yoga.py	sarpasaapa_yoga	sarpasaapa_yoga	general_yoga	sarpasaapa_yoga	chart_1d	mixed		212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | 213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by | 215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | 215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | 213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by | 215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10030-10041	YD900
src/jhora/horoscope/chart/yoga.py	_sarpasaapa_yoga_calculation	_sarpasaapa_yoga_calculation	general_yoga	_sarpasaapa_yoga_calculation	chart_1d	mixed					direct				bool	Active		src/jhora/horoscope/chart/yoga.py:10042-10046	YD900
src/jhora/horoscope/chart/yoga.py	sarpasaapa_yoga_212_from_jd_place	sarpasaapa_yoga_212	general_yoga	sarpasaapa_yoga_212_from_jd_place	jd_place	mixed		212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign	and+or				bool	Active	sarpasaapa_yoga_212	src/jhora/horoscope/chart/yoga.py:10047-10053	YD900
src/jhora/horoscope/chart/yoga.py	_sarpasaapa_yoga_212_calculation	_sarpasaapa_yoga_212_calculation	general_yoga	_sarpasaapa_yoga_212_calculation	chart_1d	lagna		212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | # 5th house being a sign of Mars, should be occupied by Rahu | mars_sign_5th_with_rahu = (lord_of_5th == const.MARS_ID) and (p_to_h[const.RAHU_ID]==fifth_house)	212 - The 5th should be occupied by Rahu and aspected by Kuja or the 5th house being a sign | aspected_by_mars = house.aspected_planets_of_the_planet(chart_1d, const.MARS_ID) | mars_aspects_5th = const.RAHU_ID in aspected_by_mars	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10054-10076	YD900
src/jhora/horoscope/chart/yoga.py	sarpasaapa_yoga_213_from_jd_place	sarpasaapa_yoga_213	general_yoga	sarpasaapa_yoga_213_from_jd_place	jd_place	moon		213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by		213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by	and+or				bool	Active	sarpasaapa_yoga_213	src/jhora/horoscope/chart/yoga.py:10077-10083	YD900
src/jhora/horoscope/chart/yoga.py	_sarpasaapa_yoga_213_calculation	_sarpasaapa_yoga_213_calculation	general_yoga	_sarpasaapa_yoga_213_calculation	chart_1d	mixed		213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)		213 - The 5th lord is in conjunction with Rahu, and  Saturn is in the 5th house aspected by | # Saturn is in the 5th house aspected by or asssociated with the Moon | aspected_by_moon = house.aspected_houses_of_the_planet(chart_1d, const.MOON_ID)	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10084-10107	YD900
src/jhora/horoscope/chart/yoga.py	sarpasaapa_yoga_214_from_jd_place	sarpasaapa_yoga_214	general_yoga	sarpasaapa_yoga_214_from_jd_place	jd_place	lagna					and				bool	Active	sarpasaapa_yoga_214	src/jhora/horoscope/chart/yoga.py:10108-10114	YD900
src/jhora/horoscope/chart/yoga.py	_sarpasaapa_yoga_214_calculation	_sarpasaapa_yoga_214_calculation	general_yoga	_sarpasaapa_yoga_214_calculation	chart_1d	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | asc_house = p_to_h[const._ascendant_symbol]			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10115-10135	YD900
src/jhora/horoscope/chart/yoga.py	sarpasaapa_yoga_215_from_jd_place	sarpasaapa_yoga_215	general_yoga	sarpasaapa_yoga_215_from_jd_place	jd_place	mixed		215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated	and+or				bool	Active	sarpasaapa_yoga_215	src/jhora/horoscope/chart/yoga.py:10136-10142	YD900
src/jhora/horoscope/chart/yoga.py	_sarpasaapa_yoga_215_calculation	_sarpasaapa_yoga_215_calculation	general_yoga	_sarpasaapa_yoga_215_calculation	chart_1d	lagna		215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)	215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated | # The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated with Mercury	215 - The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated | # The 5th house, being a sign of Mars, must be conjoined by Rahu and aspected by or associated with Mercury | mercury_aspects_5th = fifth_house in house.aspected_houses_of_the_planet(chart_1d, const.MERCURY_ID)	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10143-10162	YD900
src/jhora/horoscope/chart/yoga.py	pithru_saapa_sutakshaya_yoga_from_jd_place	pithru_saapa_sutakshaya_yoga	general_yoga	pithru_saapa_sutakshaya_yoga_from_jd_place	jd_place	mixed		5th House must be occupied by Sun	A. Sun should be in sign of debilitation (Sun in Mithuna/Gemini)		or				bool	Active	pithru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10163-10176	YD900
src/jhora/horoscope/chart/yoga.py	pithru_saapa_sutakshaya_yoga_from_planet_positions	pithru_saapa_sutakshaya_yoga	general_yoga	pithru_saapa_sutakshaya_yoga_from_planet_positions	planet_positions	mixed		5th House must be occupied by Sun	A. Sun should be in sign of debilitation (Sun in Mithuna/Gemini)		or				bool	Active	pithru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10177-10190	YD900
src/jhora/horoscope/chart/yoga.py	pithru_saapa_sutakshaya_yoga	pithru_saapa_sutakshaya_yoga	general_yoga	pithru_saapa_sutakshaya_yoga	chart_1d	mixed		5th House must be occupied by Sun	A. Sun should be in sign of debilitation (Sun in Mithuna/Gemini)		or				bool	Active	pithru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10191-10201	YD900
src/jhora/horoscope/chart/yoga.py	_pithru_saapa_sutakshaya_yoga_calculation	_pithru_saapa_sutakshaya_yoga_calculation	general_yoga	_pithru_saapa_sutakshaya_yoga_calculation	chart_1d	mixed		5th House must be occupied by Sun | chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | chart_navamsa = utils.get_house_planet_list_from_planet_positions(planet_positions_navamsa)	A. Sun should be in sign of debilitation (Sun in Mithuna/Gemini) | # A. Sun should be in sign of debilitation (Sun in Mithuna/Gemini) | sun_in_debilitation_sign = const.house_strengths_of_planets[const.SUN_ID][sun_house_rasi] == const._DEBILITATED_NEECHAM		any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10202-10241	YD900
src/jhora/horoscope/chart/yoga.py	maathru_saapa_sutakshaya_yoga_from_jd_place	maathru_saapa_sutakshaya_yoga	general_yoga	maathru_saapa_sutakshaya_yoga_from_jd_place	jd_place	moon		A. The 8th lord is in the 5th lord's house AND the 5th lord is in the 8th lord's house AND | B the Moon and the 4th lord join the 6th house			and				bool	Active	maathru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10242-10249	YD900
src/jhora/horoscope/chart/yoga.py	maathru_saapa_sutakshaya_yoga_from_planet_positions	maathru_saapa_sutakshaya_yoga	general_yoga	maathru_saapa_sutakshaya_yoga_from_planet_positions	planet_positions	moon		A. The 8th lord is in the 5th lord's house AND the 5th lord is in the 8th lord's house AND | B the Moon and the 4th lord join the 6th house			and				bool	Active	maathru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10250-10256	YD900
src/jhora/horoscope/chart/yoga.py	maathru_saapa_sutakshaya_yoga	maathru_saapa_sutakshaya_yoga	general_yoga	maathru_saapa_sutakshaya_yoga	chart_1d	moon		A. The 8th lord is in the 5th lord's house AND the 5th lord is in the 8th lord's house AND | B the Moon and the 4th lord join the 6th house			and				bool	Active	maathru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10257-10263	YD900
src/jhora/horoscope/chart/yoga.py	_maathru_saapa_sutakshaya_yoga_calculation	_maathru_saapa_sutakshaya_yoga_calculation	general_yoga	_maathru_saapa_sutakshaya_yoga_calculation	chart_1d	mixed		A. The 8th lord is in the 5th lord's house AND the 5th lord is in the 8th lord's house AND | B the Moon and the 4th lord join the 6th house | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10264-10295	YD900
src/jhora/horoscope/chart/yoga.py	bhraathru_saapa_sutakshaya_yoga_from_jd_place	bhraathru_saapa_sutakshaya_yoga	general_yoga	bhraathru_saapa_sutakshaya_yoga_from_jd_place	jd_place	lagna		A. The lords of Lagna and the 5th must join the 8th house AND | B. the lord of the 3rd should combine with Mars and Rahu in the 5th house.			and				bool	Active	bhraathru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10296-10303	YD900
src/jhora/horoscope/chart/yoga.py	bhraathru_saapa_sutakshaya_yoga_from_planet_positions	bhraathru_saapa_sutakshaya_yoga	general_yoga	bhraathru_saapa_sutakshaya_yoga_from_planet_positions	planet_positions	lagna		A. The lords of Lagna and the 5th must join the 8th house AND | B. the lord of the 3rd should combine with Mars and Rahu in the 5th house.			and				bool	Active	bhraathru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10304-10310	YD900
src/jhora/horoscope/chart/yoga.py	bhraathru_saapa_sutakshaya_yoga	bhraathru_saapa_sutakshaya_yoga	general_yoga	bhraathru_saapa_sutakshaya_yoga	chart_1d	lagna		A. The lords of Lagna and the 5th must join the 8th house AND | B. the lord of the 3rd should combine with Mars and Rahu in the 5th house.			and				bool	Active	bhraathru_saapa_sutakshaya_yoga	src/jhora/horoscope/chart/yoga.py:10311-10317	YD900
src/jhora/horoscope/chart/yoga.py	_bhraathru_saapa_sutakshaya_yoga_calculation	_bhraathru_saapa_sutakshaya_yoga_calculation	general_yoga	_bhraathru_saapa_sutakshaya_yoga_calculation	chart_1d	lagna		A. The lords of Lagna and the 5th must join the 8th house AND | B. the lord of the 3rd should combine with Mars and Rahu in the 5th house. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10318-10347	YD900
src/jhora/horoscope/chart/yoga.py	pretha_saapa_yoga_from_jd_place	pretha_saapa_yoga	general_yoga	pretha_saapa_yoga_from_jd_place	jd_place	mixed		The Sun and Saturn in the 5th house, weak Moon in the 7th house, Rahu in Lagna and Jupiter in the 12th house			and				bool	Active	pretha_saapa_yoga	src/jhora/horoscope/chart/yoga.py:10348-10354	YD900
src/jhora/horoscope/chart/yoga.py	pretha_saapa_yoga_from_planet_positions	pretha_saapa_yoga	general_yoga	pretha_saapa_yoga_from_planet_positions	planet_positions	mixed		The Sun and Saturn in the 5th house, weak Moon in the 7th house, Rahu in Lagna and Jupiter in the 12th house			and				bool	Active	pretha_saapa_yoga	src/jhora/horoscope/chart/yoga.py:10355-10360	YD900
src/jhora/horoscope/chart/yoga.py	pretha_saapa_yoga	pretha_saapa_yoga	general_yoga	pretha_saapa_yoga	chart_1d	mixed		The Sun and Saturn in the 5th house, weak Moon in the 7th house, Rahu in Lagna and Jupiter in the 12th house			and				bool	Active	pretha_saapa_yoga	src/jhora/horoscope/chart/yoga.py:10361-10366	YD900
src/jhora/horoscope/chart/yoga.py	_pretha_saapa_yoga_calculation	_pretha_saapa_yoga_calculation	general_yoga	_pretha_saapa_yoga_calculation	chart_1d	mixed		The Sun and Saturn in the 5th house, weak Moon in the 7th house, Rahu in Lagna and Jupiter in the 12th house | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10367-10390	YD900
src/jhora/horoscope/chart/yoga.py	_bahu_puthra_yoga_from_jd_place	_bahu_puthra_yoga	general_yoga	_bahu_puthra_yoga_from_jd_place	jd_place	mixed		220 - Rahu is in 5th house. And Rahu is not in Saturn's Navamsa (i.e Rahu in D9 not in Aq/Cp) | with the 7th lord is in the 1st, 2nd or 5th house.	(3) Find the lord of that sign of step-2. (4) Find the sign of the Lord found from step-3 in rasi chart | (5) That sign should be either 1st, or 2nd or 5th from Lagna in rasi		or				bool	Active		src/jhora/horoscope/chart/yoga.py:10391-10402	YD900
src/jhora/horoscope/chart/yoga.py	bahu_puthra_yoga_from_planet_positions	bahu_puthra_yoga	general_yoga	bahu_puthra_yoga_from_planet_positions	planet_positions	mixed		220 - Rahu is in 5th house. And Rahu is not in Saturn's Navamsa (i.e Rahu in D9 not in Aq/Cp) | with the 7th lord is in the 1st, 2nd or 5th house.	(3) Find the lord of that sign of step-2. (4) Find the sign of the Lord found from step-3 in rasi chart | (5) That sign should be either 1st, or 2nd or 5th from Lagna in rasi		or				bool	Active		src/jhora/horoscope/chart/yoga.py:10403-10415	YD900
src/jhora/horoscope/chart/yoga.py	bahu_puthra_yoga	bahu_puthra_yoga	general_yoga	bahu_puthra_yoga	chart_1d	mixed		220 - Rahu is in 5th house. And Rahu is not in Saturn's Navamsa (i.e Rahu in D9 not in Aq/Cp) | with the 7th lord is in the 1st, 2nd or 5th house.	(3) Find the lord of that sign of step-2. (4) Find the sign of the Lord found from step-3 in rasi chart | (5) That sign should be either 1st, or 2nd or 5th from Lagna in rasi		or				bool	Active		src/jhora/horoscope/chart/yoga.py:10416-10425	YD900
src/jhora/horoscope/chart/yoga.py	_bahu_puthra_yoga_calculation	_bahu_puthra_yoga_calculation	general_yoga	_bahu_puthra_yoga_calculation	chart_1d	mixed		220 - Rahu is in 5th house. And Rahu is not in Saturn's Navamsa (i.e Rahu in D9 not in Aq/Cp) | with the 7th lord is in the 1st, 2nd or 5th house.	(3) Find the lord of that sign of step-2. (4) Find the sign of the Lord found from step-3 in rasi chart | (5) That sign should be either 1st, or 2nd or 5th from Lagna in rasi		or				bool	Active		src/jhora/horoscope/chart/yoga.py:10426-10437	YD900
src/jhora/horoscope/chart/yoga.py	bahu_puthra_yoga_220_from_jd_place	bahu_puthra_yoga_220	general_yoga	bahu_puthra_yoga_220_from_jd_place	jd_place	navamsa		220 - Rahu is in 5th house. And Rahu is not in Saturn's Navamsa (i.e Rahu in D9 not in Aq/Cp)			direct				bool	Active	bahu_puthra_yoga_220	src/jhora/horoscope/chart/yoga.py:10438-10444	YD900
src/jhora/horoscope/chart/yoga.py	_bahu_puthra_yoga_220_calculation	_bahu_puthra_yoga_220_calculation	general_yoga	_bahu_puthra_yoga_220_calculation	chart_1d	mixed		220 - Rahu is in 5th house. And Rahu is not in Saturn's Navamsa (i.e Rahu in D9 not in Aq/Cp) | chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | chart_navamsa = utils.get_house_planet_list_from_planet_positions(planet_positions_navamsa)	rahu_not_in_saturn_navamsa = (p_to_h_navamsa[const.RAHU_ID] not in [const.AQUARIUS, const.CAPRICORN])		and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10445-10466	YD900
src/jhora/horoscope/chart/yoga.py	bahu_puthra_yoga_221_from_jd_place	bahu_puthra_yoga_221	general_yoga	bahu_puthra_yoga_221_from_jd_place	jd_place	mixed		with the 7th lord is in the 1st, 2nd or 5th house.	(3) Find the lord of that sign of step-2. (4) Find the sign of the Lord found from step-3 in rasi chart | (5) That sign should be either 1st, or 2nd or 5th from Lagna in rasi		or				bool	Active	bahu_puthra_yoga_221	src/jhora/horoscope/chart/yoga.py:10467-10477	YD900
src/jhora/horoscope/chart/yoga.py	_bahu_puthra_yoga_221_calculation	_bahu_puthra_yoga_221_calculation	general_yoga	_bahu_puthra_yoga_221_calculation	chart_1d	mixed		with the 7th lord is in the 1st, 2nd or 5th house. | chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | chart_navamsa = utils.get_house_planet_list_from_planet_positions(planet_positions_navamsa)	(3) Find the lord of that sign of step-2. (4) Find the sign of the Lord found from step-3 in rasi chart | (5) That sign should be either 1st, or 2nd or 5th from Lagna in rasi | # 221 Step 3. Find the lord of that sign of step-2		and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10478-10518	YD900
src/jhora/horoscope/chart/yoga.py	_dattha_puthra_yoga_from_jd_place	_dattha_puthra_yoga	general_yoga	_dattha_puthra_yoga_from_jd_place	jd_place	lagna		222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign | and the 5th house must be occupied by Mars or Saturn.	222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign	of Mercury, aspected by or in association with the same planet (Mercury).	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10519-10529	YD900
src/jhora/horoscope/chart/yoga.py	dattha_puthra_yoga_from_planet_positions	dattha_puthra_yoga	general_yoga	dattha_puthra_yoga_from_planet_positions	planet_positions	lagna		222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign | and the 5th house must be occupied by Mars or Saturn.	222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign	of Mercury, aspected by or in association with the same planet (Mercury).	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10530-10538	YD900
src/jhora/horoscope/chart/yoga.py	dattha_puthra_yoga	dattha_puthra_yoga	general_yoga	dattha_puthra_yoga	chart_1d	lagna		222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign | and the 5th house must be occupied by Mars or Saturn.	222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign	of Mercury, aspected by or in association with the same planet (Mercury).	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10539-10547	YD900
src/jhora/horoscope/chart/yoga.py	_dattha_puthra_yoga_calculation	_dattha_puthra_yoga_calculation	general_yoga	_dattha_puthra_yoga_calculation	chart_1d	mixed					direct				bool	Active		src/jhora/horoscope/chart/yoga.py:10548-10552	YD900
src/jhora/horoscope/chart/yoga.py	dattha_puthra_yoga_222_from_jd_place	dattha_puthra_yoga_222	general_yoga	dattha_puthra_yoga_222_from_jd_place	jd_place	lagna		222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign	222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign	of Mercury, aspected by or in association with the same planet (Mercury).	and+or				bool	Active	dattha_puthra_yoga_222	src/jhora/horoscope/chart/yoga.py:10553-10560	YD900
src/jhora/horoscope/chart/yoga.py	_dattha_puthra_yoga_222_calculation	_dattha_puthra_yoga_222_calculation	general_yoga	_dattha_puthra_yoga_222_calculation	chart_1d	lagna		222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)	222 - Mars and Saturn should occupy the 5th house and the lord of Lagna should be in a sign | # the lord of Lagna in a sign of Mercury (Ge/Vi) | lord_of_lagna_in_mercury_signs = lord_of_lagna in [const.GEMINI, const.VIRGO]	of Mercury, aspected by or in association with the same planet (Mercury). | # the lord of lagna aspected by mercury | planets_aspected_by_mercury = house.aspected_planets_of_the_planet(chart_1d, const.MERCURY_ID)	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10561-10588	YD900
src/jhora/horoscope/chart/yoga.py	dattha_puthra_yoga_223_from_jd_place	dattha_puthra_yoga_223	general_yoga	dattha_puthra_yoga_223_from_jd_place	jd_place	mixed		and the 5th house must be occupied by Mars or Saturn.			and+or				bool	Active	dattha_puthra_yoga_223	src/jhora/horoscope/chart/yoga.py:10589-10597	YD900
src/jhora/horoscope/chart/yoga.py	_dattha_puthra_yoga_223_calculation	_dattha_puthra_yoga_223_calculation	general_yoga	_dattha_puthra_yoga_223_calculation	chart_1d	lagna		and the 5th house must be occupied by Mars or Saturn. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:10598-10628	YD900
src/jhora/horoscope/chart/yoga.py	aputhra_yoga_from_jd_place	aputhra_yoga	general_yoga	aputhra_yoga_from_jd_place	jd_place	mixed		224 - The lord of the 5th house should occupy a dusthana.			direct				bool	Active	aputhra_yoga	src/jhora/horoscope/chart/yoga.py:10629-10634	YD900
src/jhora/horoscope/chart/yoga.py	aputhra_yoga_from_planet_positions	aputhra_yoga	general_yoga	aputhra_yoga_from_planet_positions	planet_positions	mixed		224 - The lord of the 5th house should occupy a dusthana.			direct				bool	Active	aputhra_yoga	src/jhora/horoscope/chart/yoga.py:10635-10639	YD900
src/jhora/horoscope/chart/yoga.py	aputhra_yoga	aputhra_yoga	general_yoga	aputhra_yoga	chart_1d	mixed		224 - The lord of the 5th house should occupy a dusthana.			direct				bool	Active	aputhra_yoga	src/jhora/horoscope/chart/yoga.py:10640-10644	YD900
src/jhora/horoscope/chart/yoga.py	_aputhra_yoga_calculation	_aputhra_yoga_calculation	general_yoga	_aputhra_yoga_calculation	chart_1d	lagna		224 - The lord of the 5th house should occupy a dusthana. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			direct				bool	Active		src/jhora/horoscope/chart/yoga.py:10645-10660	YD900
src/jhora/horoscope/chart/yoga.py	eka_puthra_yoga_from_jd_place	eka_puthra_yoga	general_yoga	eka_puthra_yoga_from_jd_place	jd_place	mixed		225 - Lord of 5th house should join a kendra or trikona			or				bool	Active	eka_puthra_yoga	src/jhora/horoscope/chart/yoga.py:10661-10666	YD900
src/jhora/horoscope/chart/yoga.py	eka_puthra_yoga_from_planet_positions	eka_puthra_yoga	general_yoga	eka_puthra_yoga_from_planet_positions	planet_positions	mixed		225 - Lord of 5th house should join a kendra or trikona.			or				bool	Active	eka_puthra_yoga	src/jhora/horoscope/chart/yoga.py:10667-10671	YD900
src/jhora/horoscope/chart/yoga.py	eka_puthra_yoga	eka_puthra_yoga	general_yoga	eka_puthra_yoga	chart_1d	mixed		225 - Lord of 5th house should join a kendra or trikona			or				bool	Active	eka_puthra_yoga	src/jhora/horoscope/chart/yoga.py:10672-10676	YD900
src/jhora/horoscope/chart/yoga.py	_eka_puthra_yoga_calculation	_eka_puthra_yoga_calculation	general_yoga	_eka_puthra_yoga_calculation	chart_1d	lagna		225 - Lord of 5th house should join a kendra or trikona | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			or				bool	Active		src/jhora/horoscope/chart/yoga.py:10677-10694	YD900
src/jhora/horoscope/chart/yoga.py	suputhra_yoga	suputhra_yoga	general_yoga	suputhra_yoga	chart_1d	mixed		226 - Jupiter is lord of 5th house (=Lagna in Le/Sc) and	Sun in favorable position (own, exalted,friendly sign)		and				bool	Active	suputhra_yoga	src/jhora/horoscope/chart/yoga.py:10695-10700	YD900
src/jhora/horoscope/chart/yoga.py	suputhra_yoga_from_jd_place	suputhra_yoga	general_yoga	suputhra_yoga_from_jd_place	jd_place	mixed		226 - Jupiter is lord of 5th house (=Lagna in Le/Sc) and	Sun in favorable position (own, exalted,friendly sign)		and				bool	Active	suputhra_yoga	src/jhora/horoscope/chart/yoga.py:10701-10707	YD900
src/jhora/horoscope/chart/yoga.py	suputhra_yoga_from_planet_positions	suputhra_yoga	general_yoga	suputhra_yoga_from_planet_positions	planet_positions	mixed		226 - Jupiter is lord of 5th house (=Lagna in Le/Sc) and	Sun in favorable position (own, exalted,friendly sign)		and				bool	Active	suputhra_yoga	src/jhora/horoscope/chart/yoga.py:10708-10713	YD900
src/jhora/horoscope/chart/yoga.py	_suputhra_yoga_calculation	_suputhra_yoga_calculation	general_yoga	_suputhra_yoga_calculation	chart_1d	mixed		226 - Jupiter is lord of 5th house (=Lagna in Le/Sc) and | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)	Sun in favorable position (own, exalted,friendly sign) | lagna_in_Le_or_Sc = lagna_house in [const.LEO,const.SCORPIO] | sun_in_favorable_sign = utils.is_planet_strong(const.SUN_ID, sun_house, include_neutral_samam=False)		and				bool	Active		src/jhora/horoscope/chart/yoga.py:10714-10727	YD900
src/jhora/horoscope/chart/yoga.py	kaalanirdesat_puthra_yoga	kaalanirdesat_puthra_yoga	general_yoga	kaalanirdesat_puthra_yoga	chart_1d	lagna		227 - Jupiter should be in the 5th house and the lord of the 5th should join Venus			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10728-10734	YD900
src/jhora/horoscope/chart/yoga.py	_kaalanirdesat_puthra_yoga_from_planet_positions	_kaalanirdesat_puthra_yoga	general_yoga	_kaalanirdesat_puthra_yoga_from_planet_positions	planet_positions	lagna		227 - Jupiter should be in the 5th house and the lord of the 5th should join Venus			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10735-10741	YD900
src/jhora/horoscope/chart/yoga.py	_kaalanirdesat_puthra_yoga_from_jd_place	_kaalanirdesat_puthra_yoga	general_yoga	_kaalanirdesat_puthra_yoga_from_jd_place	jd_place	lagna		227 - Jupiter should be in the 5th house and the lord of the 5th should join Venus			and				bool	Active		src/jhora/horoscope/chart/yoga.py:10742-10749	YD900
src/jhora/horoscope/chart/yoga.py	_kaalanirdesat_puthra_yoga_calculation	_kaalanirdesat_puthra_yoga_calculation	general_yoga	_kaalanirdesat_puthra_yoga_calculation	chart_1d	mixed					direct				bool	Active		src/jhora/horoscope/chart/yoga.py:10750-10752	YD900
